Date,High,Low,Open,Close,Volume,Adj Close,Name
2020-01-02,14.053999900817873,13.869999885559082,13.87600040435791,14.008000373840332,9175964.0,13.301024436950685,ENI.MI
2020-01-03,14.18000030517578,13.989999771118164,14.0,14.105999946594238,14319031.0,13.39407730102539,ENI.MI
2020-01-06,14.41800022125244,14.15999984741211,14.199999809265135,14.315999984741213,15677459.0,13.59347915649414,ENI.MI
2020-01-07,14.350000381469727,14.234000205993652,14.315999984741213,14.31999969482422,12574227.0,13.59727668762207,ENI.MI
2020-01-08,14.390000343322756,14.206000328063965,14.355999946594238,14.206000328063965,12108752.0,13.489030838012695,ENI.MI
2020-01-09,14.246000289916992,14.083999633789062,14.199999809265135,14.140000343322756,11137381.0,13.426362037658693,ENI.MI
2020-01-10,14.194000244140625,14.06999969482422,14.194000244140625,14.100000381469727,8297010.0,13.388381004333494,ENI.MI
2020-01-13,14.12399959564209,13.961999893188475,14.100000381469727,14.039999961853027,7512751.0,13.331408500671387,ENI.MI
2020-01-14,14.038000106811525,13.842000007629395,13.989999771118164,13.87399959564209,12823364.0,13.173786163330078,ENI.MI
2020-01-15,13.899999618530273,13.72599983215332,13.899999618530273,13.79800033569336,11063165.0,13.101622581481935,ENI.MI
2020-01-16,13.928000450134276,13.78600025177002,13.79800033569336,13.887999534606935,8419328.0,13.187079429626465,ENI.MI
2020-01-17,13.960000038146973,13.86400032043457,13.93000030517578,13.916000366210938,7832353.0,13.213666915893555,ENI.MI
2020-01-20,13.979999542236328,13.855999946594238,13.890000343322756,13.881999969482422,5434218.0,13.18138313293457,ENI.MI
2020-01-21,13.81999969482422,13.619999885559082,13.814000129699707,13.71399974822998,13296282.0,13.021862030029295,ENI.MI
2020-01-22,13.758000373840332,13.501999855041506,13.75,13.55799961090088,13887915.0,12.873734474182127,ENI.MI
2020-01-23,13.579999923706055,13.350000381469727,13.5,13.458000183105467,14382747.0,12.77878189086914,ENI.MI
2020-01-24,13.618000030517578,13.458000183105467,13.46399974822998,13.470000267028807,11426886.0,12.790176391601562,ENI.MI
2020-01-27,13.413999557495115,13.119999885559082,13.350000381469727,13.196000099182127,20127256.0,12.53000545501709,ENI.MI
2020-01-28,13.4399995803833,13.109999656677244,13.25,13.39799976348877,14408505.0,12.721810340881348,ENI.MI
2020-01-29,13.437999725341795,13.263999938964846,13.43000030517578,13.288000106811525,13966157.0,12.617362022399902,ENI.MI
2020-01-30,13.18000030517578,12.890000343322756,13.13599967956543,12.925999641418455,30479038.0,12.27363109588623,ENI.MI
2020-01-31,13.015999794006348,12.630000114440918,13.0,12.657999992370605,24878394.0,12.019157409667967,ENI.MI
2020-02-03,12.699999809265135,12.52400016784668,12.687999725341795,12.609999656677244,14763425.0,11.97357940673828,ENI.MI
2020-02-04,12.899999618530273,12.656000137329102,12.6899995803833,12.788000106811525,18558091.0,12.142596244812012,ENI.MI
2020-02-05,13.100000381469727,12.711999893188475,12.789999961853027,13.027999877929688,19666337.0,12.3704833984375,ENI.MI
2020-02-06,13.175999641418455,12.944000244140625,13.142000198364258,12.970000267028807,15527378.0,12.315411567687988,ENI.MI
2020-02-07,12.996000289916992,12.842000007629395,12.970000267028807,12.906000137329102,12925694.0,12.25464153289795,ENI.MI
2020-02-10,12.892000198364258,12.77400016784668,12.869999885559082,12.779999732971193,14294704.0,12.135000228881836,ENI.MI
2020-02-11,13.010000228881836,12.78600025177002,12.850000381469727,12.925999641418455,13082879.0,12.27363109588623,ENI.MI
2020-02-12,13.119999885559082,12.961999893188475,12.989999771118164,13.100000381469727,15363708.0,12.438850402832033,ENI.MI
2020-02-13,13.152000427246096,12.838000297546387,13.06999969482422,12.98799991607666,14426001.0,12.332502365112305,ENI.MI
2020-02-14,13.05799961090088,12.892000198364258,13.010000228881836,12.892000198364258,10809404.0,12.241348266601562,ENI.MI
2020-02-17,13.050000190734865,12.920000076293945,12.932000160217285,13.027999877929688,9752930.0,12.3704833984375,ENI.MI
2020-02-18,13.010000228881836,12.854000091552734,12.906000137329102,12.90999984741211,14076828.0,12.25843906402588,ENI.MI
2020-02-19,13.003999710083008,12.866000175476074,12.989999771118164,12.937999725341795,13747870.0,12.285025596618652,ENI.MI
2020-02-20,12.994000434875488,12.859999656677244,12.972000122070312,12.899999618530273,12321792.0,12.248943328857422,ENI.MI
2020-02-21,12.87600040435791,12.663999557495115,12.836000442504885,12.763999938964846,20198517.0,12.119808197021484,ENI.MI
2020-02-24,12.399999618530273,12.001999855041506,12.381999969482422,12.16800022125244,39039271.0,11.553887367248535,ENI.MI
2020-02-25,12.267999649047852,11.97599983215332,12.267999649047852,11.97599983215332,23808143.0,11.371577262878418,ENI.MI
2020-02-26,12.109999656677244,11.85200023651123,11.928000450134276,12.064000129699707,25088127.0,11.4551362991333,ENI.MI
2020-02-27,11.935999870300293,11.539999961853027,11.894000053405762,11.758000373840332,31366113.0,11.164580345153807,ENI.MI
2020-02-28,11.503999710083008,11.052000045776367,11.460000038146973,11.157999992370604,48764328.0,10.59486198425293,ENI.MI
2020-03-02,11.394000053405762,10.904000282287598,11.369999885559082,11.118000030517578,34406229.0,10.556880950927734,ENI.MI
2020-03-03,11.411999702453613,11.034000396728516,11.357999801635742,11.119999885559082,28827682.0,10.5587797164917,ENI.MI
2020-03-04,11.34000015258789,11.005999565124512,11.118000030517578,11.152000427246094,22591200.0,10.58916473388672,ENI.MI
2020-03-05,11.170000076293944,10.94200038909912,11.170000076293944,10.968000411987305,20318242.0,10.414451599121094,ENI.MI
2020-03-06,10.800000190734863,10.1899995803833,10.795999526977539,10.234000205993652,36615660.0,9.717495918273926,ENI.MI
2020-03-09,8.798999786376953,8.020000457763674,8.300000190734862,8.100000381469728,96242856.0,7.691197872161865,ENI.MI
2020-03-10,9.034000396728516,8.00100040435791,8.300000190734862,8.164999961853027,64975229.0,7.752916812896728,ENI.MI
2020-03-11,8.526000022888184,8.01200008392334,8.350000381469728,8.050000190734862,46107925.0,7.643721103668213,ENI.MI
2020-03-12,7.875999927520753,6.5920000076293945,7.778999805450439,6.5920000076293945,72268624.0,6.259305477142334,ENI.MI
2020-03-13,7.699999809265138,6.696000099182129,6.918000221252441,6.910999774932861,64165438.0,6.562205314636231,ENI.MI
2020-03-16,6.776999950408936,6.260000228881836,6.743000030517577,6.492000102996826,55907331.0,6.164352416992188,ENI.MI
2020-03-17,7.119999885559082,6.401999950408936,6.751999855041504,6.866000175476074,48831140.0,6.519476890563965,ENI.MI
2020-03-18,7.078000068664551,6.670000076293945,6.748000144958496,6.693999767303468,38847559.0,6.356157302856445,ENI.MI
2020-03-19,6.989999771118164,6.699999809265138,6.75,6.9650001525878915,46721183.0,6.613480567932129,ENI.MI
2020-03-20,7.300000190734862,6.923999786376952,7.0999999046325675,7.293000221252441,57808116.0,6.924926280975343,ENI.MI
2020-03-23,7.360000133514403,6.927000045776367,6.992000102996826,7.2870001792907715,37050710.0,6.919229030609131,ENI.MI
2020-03-24,8.375,7.539000034332275,7.5999999046325675,8.375,47133635.0,7.95231819152832,ENI.MI
2020-03-25,8.98900032043457,8.26200008392334,8.5,8.722999572753906,50061032.0,8.282754898071289,ENI.MI
2020-03-26,8.736000061035156,8.409999847412111,8.515999794006348,8.711000442504883,27183619.0,8.271361351013184,ENI.MI
2020-03-27,8.673999786376951,8.119999885559082,8.60200023651123,8.217000007629395,27648236.0,7.802292346954347,ENI.MI
2020-03-30,8.593000411987305,7.9000000953674325,8.22700023651123,8.593000411987305,24877317.0,8.159316062927246,ENI.MI
2020-03-31,9.220000267028807,8.701999664306639,8.75,9.220000267028807,41193788.0,8.754672050476074,ENI.MI
2020-04-01,9.498000144958496,8.982000350952148,9.0,9.199999809265137,37482069.0,8.73568058013916,ENI.MI
