Date,High,Low,Open,Close,Volume,Adj Close,Name
2020-01-02,7.222000122070312,7.084000110626222,7.166999816894531,7.2119998931884775,20131289.0,6.921825408935548,ENEL.MI
2020-01-03,7.234000205993652,7.11299991607666,7.199999809265138,7.210999965667725,23955338.0,6.920865535736084,ENEL.MI
2020-01-06,7.248000144958496,7.152999877929688,7.199999809265138,7.22599983215332,20570627.0,6.935262203216553,ENEL.MI
2020-01-07,7.245999813079834,7.201000213623048,7.238999843597412,7.230000019073486,20205010.0,6.939101219177246,ENEL.MI
2020-01-08,7.308000087738037,7.209000110626222,7.230999946594237,7.269999980926514,27509178.0,6.977491855621338,ENEL.MI
2020-01-09,7.322000026702881,7.28000020980835,7.302999973297119,7.304999828338622,24702588.0,7.0110836029052725,ENEL.MI
2020-01-10,7.473000049591064,7.310999870300293,7.317999839782715,7.416999816894531,32141258.0,7.118577003479004,ENEL.MI
2020-01-13,7.451000213623048,7.375,7.440000057220459,7.4000000953674325,23287151.0,7.102261543273926,ENEL.MI
2020-01-14,7.420000076293945,7.320000171661378,7.401000022888184,7.4000000953674325,23995472.0,7.102261543273926,ENEL.MI
2020-01-15,7.436999797821045,7.353000164031982,7.410999774932861,7.421000003814697,20462594.0,7.122416496276856,ENEL.MI
2020-01-16,7.611000061035156,7.442999839782715,7.453999996185303,7.611000061035156,41807258.0,7.304771900177003,ENEL.MI
2020-01-17,7.72599983215332,7.616000175476074,7.630000114440918,7.7249999046325675,38566698.0,7.414185047149657,ENEL.MI
2020-01-20,7.651000022888184,7.565999984741211,7.579999923706055,7.629000186920166,25110077.0,7.476909160614014,ENEL.MI
2020-01-21,7.629000186920166,7.5,7.629000186920166,7.610000133514403,27487082.0,7.458287715911865,ENEL.MI
2020-01-22,7.6620001792907715,7.545000076293945,7.614999771118164,7.546000003814697,23085331.0,7.39556360244751,ENEL.MI
2020-01-23,7.644999980926514,7.519999980926514,7.532000064849853,7.619999885559082,26232339.0,7.468088150024414,ENEL.MI
2020-01-24,7.818999767303468,7.630000114440918,7.639999866485597,7.818999767303468,32777640.0,7.663120746612549,ENEL.MI
2020-01-27,7.861000061035156,7.6620001792907715,7.730000019073486,7.673999786376952,39675720.0,7.521011829376222,ENEL.MI
2020-01-28,7.89900016784668,7.6500000953674325,7.6599998474121085,7.89900016784668,31445934.0,7.74152660369873,ENEL.MI
2020-01-29,8.008999824523926,7.863999843597412,7.9000000953674325,8.008999824523926,36065958.0,7.8493332862854,ENEL.MI
2020-01-30,8.098999977111816,7.922999858856201,7.964000225067139,8.088000297546388,42296792.0,7.926758766174316,ENEL.MI
2020-01-31,8.100000381469728,7.8540000915527335,8.100000381469728,7.855000019073486,53439843.0,7.698403358459473,ENEL.MI
2020-02-03,7.966000080108643,7.860000133514403,7.88100004196167,7.966000080108643,24166910.0,7.807190418243407,ENEL.MI
2020-02-04,8.0,7.9000000953674325,7.96999979019165,8.0,24119479.0,7.840512752532959,ENEL.MI
2020-02-05,8.069999694824219,7.882999897003174,7.967000007629394,8.069999694824219,33696833.0,7.909116744995117,ENEL.MI
2020-02-06,8.130000114440918,7.948999881744385,8.046999931335451,8.130000114440918,29730095.0,7.967921257019043,ENEL.MI
2020-02-07,8.267000198364258,8.081000328063965,8.199999809265138,8.177000045776367,29540450.0,8.013983726501465,ENEL.MI
2020-02-10,8.21399974822998,8.086999893188478,8.197999954223633,8.199999809265138,18948570.0,8.036525726318361,ENEL.MI
2020-02-11,8.27400016784668,8.145999908447267,8.203000068664549,8.192999839782715,24769563.0,8.029664993286133,ENEL.MI
2020-02-12,8.248000144958496,8.097999572753906,8.199999809265138,8.131999969482424,26171039.0,7.969881057739258,ENEL.MI
2020-02-13,8.206999778747559,8.100000381469728,8.10099983215332,8.206999778747559,22612584.0,8.04338550567627,ENEL.MI
2020-02-14,8.279999732971191,8.199999809265138,8.210000038146973,8.277000427246094,24782072.0,8.111990928649902,ENEL.MI
2020-02-17,8.395999908447267,8.265999794006348,8.279999732971191,8.394000053405763,18537950.0,8.226657867431639,ENEL.MI
2020-02-18,8.545999526977539,8.369999885559082,8.380000114440918,8.467000007629395,29279527.0,8.298202514648438,ENEL.MI
2020-02-19,8.609000205993652,8.456000328063965,8.529000282287598,8.565999984741211,29512885.0,8.395229339599611,ENEL.MI
2020-02-20,8.574000358581543,8.432999610900879,8.571000099182129,8.432999610900879,25125350.0,8.264880180358888,ENEL.MI
2020-02-21,8.553999900817871,8.37399959564209,8.439000129699707,8.444000244140625,32896081.0,8.275661468505861,ENEL.MI
2020-02-24,8.281000137329103,7.982999801635742,8.177000045776367,8.029999732971191,59326276.0,7.869914531707764,ENEL.MI
2020-02-25,8.138999938964844,7.789999961853027,8.090000152587889,7.804999828338622,51023903.0,7.649400234222412,ENEL.MI
2020-02-26,8.052000045776367,7.64300012588501,7.756999969482423,7.954999923706055,48392485.0,7.796409606933594,ENEL.MI
2020-02-27,8.005999565124513,7.760000228881836,7.859000205993652,7.915999889373778,58616247.0,7.758187294006348,ENEL.MI
2020-02-28,7.75,7.494999885559082,7.664000034332275,7.576000213623048,76280302.0,7.424965858459473,ENEL.MI
2020-03-02,7.754000186920166,7.385000228881836,7.630000114440918,7.639999866485597,57127889.0,7.48768949508667,ENEL.MI
2020-03-03,7.921999931335449,7.703000068664551,7.77400016784668,7.793000221252441,45210475.0,7.63763952255249,ENEL.MI
2020-03-04,8.239999771118164,7.7119998931884775,7.801000118255615,8.239999771118164,54535298.0,8.075727462768555,ENEL.MI
2020-03-05,8.276000022888184,8.045999526977539,8.237000465393066,8.145000457763674,48758784.0,7.9826226234436035,ENEL.MI
2020-03-06,8.10099983215332,7.804999828338622,7.9689998626708975,7.890999794006348,53033045.0,7.733685493469237,ENEL.MI
2020-03-09,7.432000160217285,7.073999881744385,7.250999927520753,7.105999946594237,91542945.0,6.964335441589356,ENEL.MI
2020-03-10,7.264999866485597,6.625999927520753,7.135000228881836,6.703999996185303,76313875.0,6.57034969329834,ENEL.MI
2020-03-11,6.870999813079834,6.420000076293945,6.831999778747559,6.519999980926514,66134781.0,6.390017986297607,ENEL.MI
2020-03-12,6.276000022888184,5.22599983215332,6.045000076293945,5.22599983215332,152932114.0,5.121814727783203,ENEL.MI
2020-03-13,6.265999794006348,5.373000144958496,5.585999965667725,5.61899995803833,119384288.0,5.506979942321777,ENEL.MI
2020-03-16,5.61899995803833,5.150000095367432,5.599999904632568,5.486000061035156,97116905.0,5.376631736755371,ENEL.MI
2020-03-17,5.8400001525878915,5.28000020980835,5.754000186920166,5.71999979019165,90494386.0,5.605966567993164,ENEL.MI
2020-03-18,5.949999809265138,5.433000087738037,5.6500000953674325,5.889999866485597,66440356.0,5.7725772857666025,ENEL.MI
2020-03-19,6.1479997634887695,5.670000076293945,6.0,5.829999923706055,70115802.0,5.713773727416992,ENEL.MI
2020-03-20,6.3499999046325675,5.8499999046325675,5.888000011444093,5.888999938964844,107295342.0,5.771597385406494,ENEL.MI
2020-03-23,6.144000053405763,5.619999885559082,5.6690001487731925,5.9720001220703125,58030857.0,5.852942943572997,ENEL.MI
2020-03-24,6.439000129699707,6.1479997634887695,6.199999809265138,6.310999870300293,55946575.0,6.1851844787597665,ENEL.MI
2020-03-25,6.464000225067139,6.050000190734862,6.459000110626222,6.300000190734862,61879543.0,6.1744041442871085,ENEL.MI
2020-03-26,6.28000020980835,6.127999782562256,6.2129998207092285,6.27899980545044,40473767.0,6.153822422027588,ENEL.MI
2020-03-27,6.2189998626708975,6.006999969482423,6.15399980545044,6.15500020980835,49756602.0,6.032294750213622,ENEL.MI
2020-03-30,6.39300012588501,6.0920000076293945,6.21999979019165,6.386000156402588,38751009.0,6.258689403533936,ENEL.MI
2020-03-31,6.540999889373778,6.27400016784668,6.4079999923706055,6.339000225067139,47604284.0,6.212626457214356,ENEL.MI
2020-04-01,6.303999900817871,5.953000068664551,6.208000183105469,6.067999839782715,45818068.0,5.947028636932372,ENEL.MI
2020-04-02,6.144999980926514,5.9070000648498535,6.098999977111816,6.144999980926514,41478460.0,6.022493839263916,ENEL.MI
2020-04-03,6.1690001487731925,6.007999897003174,6.1570000648498535,6.068999767303468,22689863.0,5.9480085372924805,ENEL.MI
2020-04-06,6.24399995803833,6.072999954223633,6.199999809265138,6.139999866485597,29472419.0,6.017593383789063,ENEL.MI
2020-04-07,6.507999897003174,6.25,6.276999950408936,6.375,38445944.0,6.247908592224121,ENEL.MI
2020-04-08,6.341000080108643,6.223999977111816,6.2829999923706055,6.2849998474121085,21158964.0,6.159702777862549,ENEL.MI
2020-04-09,6.478000164031982,6.277999877929688,6.35099983215332,6.453000068664551,26930034.0,6.324353694915772,ENEL.MI
2020-04-14,6.5349998474121085,6.36299991607666,6.48199987411499,6.447000026702881,23762686.0,6.3184733390808105,ENEL.MI
2020-04-15,6.428999900817871,6.1599998474121085,6.40500020980835,6.206999778747559,33644557.0,6.0832576751708975,ENEL.MI
2020-04-16,6.36899995803833,6.204999923706055,6.269999980926514,6.249000072479247,27459599.0,6.124420642852782,ENEL.MI
2020-04-17,6.375999927520753,6.1579999923706055,6.363999843597412,6.209000110626222,33429056.0,6.085217952728272,ENEL.MI
2020-04-20,6.2709999084472665,6.125999927520753,6.2189998626708975,6.191999912261963,17679315.0,6.068556785583496,ENEL.MI
2020-04-21,6.184000015258789,5.989999771118164,6.085999965667725,6.005000114440918,25367280.0,5.885284900665282,ENEL.MI
2020-04-22,6.065000057220459,5.9130001068115225,6.021999835968018,5.985000133514403,24470763.0,5.865683555603027,ENEL.MI
